filename;region_count;region_id;region_shape_attributes;region_attributes
amanita_vaginata_137.jpg;3;1;"{""name"":""rect"",""x"":89,""y"":3,""width"":83,""height"":136}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_137.jpg;3;2;"{""name"":""rect"",""x"":140,""y"":42,""width"":87,""height"":144}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_140.jpg;1;0;"{""name"":""rect"",""x"":10,""y"":6,""width"":175,""height"":225}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_141.jpg;3;0;"{""name"":""rect"",""x"":25,""y"":74,""width"":348,""height"":403}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_141.jpg;3;1;"{""name"":""rect"",""x"":566,""y"":209,""width"":179,""height"":248}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_141.jpg;3;2;"{""name"":""rect"",""x"":311,""y"":75,""width"":251,""height"":428}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_142.jpg;1;0;"{""name"":""rect"",""x"":126,""y"":23,""width"":362,""height"":512}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_143.jpg;3;0;"{""name"":""rect"",""x"":19,""y"":146,""width"":94,""height"":67}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_143.jpg;3;1;"{""name"":""rect"",""x"":100,""y"":27,""width"":65,""height"":148}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_143.jpg;3;2;"{""name"":""rect"",""x"":45,""y"":99,""width"":116,""height"":115}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_144.jpg;3;0;"{""name"":""rect"",""x"":9,""y"":8,""width"":119,""height"":166}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_144.jpg;3;1;"{""name"":""rect"",""x"":148,""y"":16,""width"":80,""height"":104}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_144.jpg;3;2;"{""name"":""rect"",""x"":94,""y"":12,""width"":50,""height"":85}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_145.jpg;1;0;"{""name"":""rect"",""x"":89,""y"":16,""width"":77,""height"":166}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_146.jpg;3;0;"{""name"":""rect"",""x"":78,""y"":62,""width"":83,""height"":87}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_146.jpg;3;1;"{""name"":""rect"",""x"":173,""y"":93,""width"":48,""height"":57}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_146.jpg;3;2;"{""name"":""rect"",""x"":209,""y"":91,""width"":66,""height"":71}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_149.jpg;3;0;"{""name"":""rect"",""x"":5,""y"":46,""width"":81,""height"":116}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_149.jpg;3;1;"{""name"":""rect"",""x"":139,""y"":14,""width"":140,""height"":138}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_149.jpg;3;2;"{""name"":""rect"",""x"":45,""y"":8,""width"":97,""height"":142}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_150.jpg;2;0;"{""name"":""rect"",""x"":30,""y"":145,""width"":411,""height"":328}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_150.jpg;2;1;"{""name"":""rect"",""x"":397,""y"":56,""width"":357,""height"":371}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_151.jpg;1;0;"{""name"":""rect"",""x"":40,""y"":30,""width"":181,""height"":146}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_152.jpg;2;0;"{""name"":""rect"",""x"":125,""y"":4,""width"":386,""height"":422}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_152.jpg;2;1;"{""name"":""rect"",""x"":243,""y"":161,""width"":669,""height"":427}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_153.jpg;1;0;"{""name"":""rect"",""x"":6,""y"":11,""width"":181,""height"":203}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_154.jpg;1;0;"{""name"":""rect"",""x"":35,""y"":32,""width"":137,""height"":131}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_155.jpg;1;0;"{""name"":""rect"",""x"":87,""y"":2,""width"":147,""height"":162}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_156.jpg;1;0;"{""name"":""rect"",""x"":42,""y"":36,""width"":179,""height"":146}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_159.jpg;1;0;"{""name"":""rect"",""x"":23,""y"":33,""width"":112,""height"":123}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_160.jpg;3;0;"{""name"":""rect"",""x"":97,""y"":65,""width"":56,""height"":52}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_160.jpg;3;1;"{""name"":""rect"",""x"":45,""y"":38,""width"":35,""height"":66}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_160.jpg;3;2;"{""name"":""rect"",""x"":69,""y"":9,""width"":37,""height"":76}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_161.jpg;2;0;"{""name"":""rect"",""x"":21,""y"":35,""width"":120,""height"":141}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_161.jpg;2;1;"{""name"":""rect"",""x"":124,""y"":67,""width"":92,""height"":114}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_162.jpg;2;0;"{""name"":""rect"",""x"":37,""y"":32,""width"":107,""height"":71}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_162.jpg;2;1;"{""name"":""rect"",""x"":154,""y"":56,""width"":67,""height"":124}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_163.jpg;4;0;"{""name"":""rect"",""x"":21,""y"":153,""width"":56,""height"":75}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_163.jpg;4;1;"{""name"":""rect"",""x"":67,""y"":73,""width"":81,""height"":109}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_163.jpg;4;2;"{""name"":""rect"",""x"":119,""y"":172,""width"":63,""height"":67}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_163.jpg;4;3;"{""name"":""rect"",""x"":90,""y"":158,""width"":55,""height"":46}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_164.jpg;1;0;"{""name"":""rect"",""x"":5,""y"":55,""width"":185,""height"":201}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_165.jpg;1;0;"{""name"":""rect"",""x"":58,""y"":86,""width"":83,""height"":164}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_166.jpg;4;0;"{""name"":""rect"",""x"":60,""y"":49,""width"":88,""height"":139}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_166.jpg;4;1;"{""name"":""rect"",""x"":202,""y"":112,""width"":26,""height"":43}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_166.jpg;4;2;"{""name"":""rect"",""x"":96,""y"":5,""width"":59,""height"":40}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_166.jpg;4;3;"{""name"":""rect"",""x"":157,""y"":72,""width"":55,""height"":84}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_168.jpg;1;0;"{""name"":""rect"",""x"":136,""y"":25,""width"":462,""height"":523}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_169.jpg;1;0;"{""name"":""rect"",""x"":42,""y"":2,""width"":159,""height"":171}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_170.jpg;1;0;"{""name"":""rect"",""x"":23,""y"":33,""width"":189,""height"":133}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_172.jpg;3;0;"{""name"":""rect"",""x"":45,""y"":56,""width"":53,""height"":100}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_172.jpg;3;1;"{""name"":""rect"",""x"":174,""y"":35,""width"":82,""height"":116}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_172.jpg;3;2;"{""name"":""rect"",""x"":120,""y"":43,""width"":53,""height"":96}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_174.jpg;1;0;"{""name"":""rect"",""x"":35,""y"":63,""width"":129,""height"":159}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_175.jpg;1;0;"{""name"":""rect"",""x"":61,""y"":22,""width"":148,""height"":155}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_176.jpg;1;0;"{""name"":""rect"",""x"":190,""y"":24,""width"":225,""height"":411}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_177.jpg;1;0;"{""name"":""rect"",""x"":21,""y"":13,""width"":224,""height"":137}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_178.jpg;1;0;"{""name"":""rect"",""x"":157,""y"":257,""width"":147,""height"":194}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_179.jpg;1;0;"{""name"":""rect"",""x"":77,""y"":10,""width"":121,""height"":159}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_180.jpg;2;0;"{""name"":""rect"",""x"":47,""y"":18,""width"":102,""height"":165}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_180.jpg;2;1;"{""name"":""rect"",""x"":130,""y"":10,""width"":106,""height"":129}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_181.jpg;1;0;"{""name"":""rect"",""x"":32,""y"":2,""width"":157,""height"":216}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_182.jpg;1;0;"{""name"":""rect"",""x"":47,""y"":79,""width"":86,""height"":155}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_183.jpg;1;0;"{""name"":""rect"",""x"":283,""y"":93,""width"":226,""height"":359}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_184.jpg;1;0;"{""name"":""rect"",""x"":63,""y"":106,""width"":64,""height"":73}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_185.jpg;1;0;"{""name"":""rect"",""x"":31,""y"":46,""width"":129,""height"":186}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_186.jpg;1;0;"{""name"":""rect"",""x"":42,""y"":3,""width"":187,""height"":169}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_192.jpg;1;0;"{""name"":""rect"",""x"":83,""y"":8,""width"":116,""height"":166}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_194.jpg;1;0;"{""name"":""rect"",""x"":43,""y"":17,""width"":112,""height"":236}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_195.jpg;2;0;"{""name"":""rect"",""x"":73,""y"":16,""width"":136,""height"":144}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_195.jpg;2;1;"{""name"":""rect"",""x"":68,""y"":82,""width"":52,""height"":73}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_196.jpg;1;0;"{""name"":""rect"",""x"":83,""y"":46,""width"":95,""height"":91}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_197.jpg;5;0;"{""name"":""rect"",""x"":26,""y"":38,""width"":57,""height"":99}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_197.jpg;5;1;"{""name"":""rect"",""x"":103,""y"":53,""width"":133,""height"":131}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_197.jpg;5;2;"{""name"":""rect"",""x"":143,""y"":107,""width"":76,""height"":71}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_197.jpg;5;3;"{""name"":""rect"",""x"":51,""y"":16,""width"":68,""height"":114}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_197.jpg;5;4;"{""name"":""rect"",""x"":124,""y"":3,""width"":68,""height"":123}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_198.jpg;1;0;"{""name"":""rect"",""x"":29,""y"":22,""width"":143,""height"":199}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_199.jpg;1;0;"{""name"":""rect"",""x"":80,""y"":30,""width"":114,""height"":154}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_200.jpg;2;0;"{""name"":""rect"",""x"":20,""y"":121,""width"":666,""height"":438}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_200.jpg;2;1;"{""name"":""rect"",""x"":419,""y"":10,""width"":319,""height"":409}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_201.jpg;1;0;"{""name"":""rect"",""x"":54,""y"":32,""width"":103,""height"":204}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_202.jpg;1;0;"{""name"":""rect"",""x"":212,""y"":15,""width"":392,""height"":466}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_203.jpg;2;0;"{""name"":""rect"",""x"":49,""y"":132,""width"":109,""height"":133}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_203.jpg;2;1;"{""name"":""rect"",""x"":37,""y"":71,""width"":67,""height"":64}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_204.jpg;1;0;"{""name"":""rect"",""x"":44,""y"":96,""width"":78,""height"":140}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_205.jpg;1;0;"{""name"":""rect"",""x"":58,""y"":4,""width"":118,""height"":238}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_206.jpg;1;0;"{""name"":""rect"",""x"":52,""y"":20,""width"":178,""height"":157}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_207.jpg;2;0;"{""name"":""rect"",""x"":10,""y"":5,""width"":116,""height"":178}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_207.jpg;2;1;"{""name"":""rect"",""x"":131,""y"":10,""width"":126,""height"":147}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_208.jpg;3;0;"{""name"":""rect"",""x"":17,""y"":11,""width"":91,""height"":93}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_208.jpg;3;1;"{""name"":""rect"",""x"":26,""y"":61,""width"":136,""height"":125}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_208.jpg;3;2;"{""name"":""rect"",""x"":134,""y"":0,""width"":98,""height"":161}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_209.jpg;3;0;"{""name"":""rect"",""x"":18,""y"":66,""width"":162,""height"":262}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_209.jpg;3;1;"{""name"":""rect"",""x"":360,""y"":25,""width"":224,""height"":366}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_209.jpg;3;2;"{""name"":""rect"",""x"":158,""y"":56,""width"":236,""height"":423}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_211.jpg;4;0;"{""name"":""rect"",""x"":13,""y"":25,""width"":90,""height"":103}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_211.jpg;4;1;"{""name"":""rect"",""x"":162,""y"":71,""width"":85,""height"":106}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_211.jpg;4;2;"{""name"":""rect"",""x"":114,""y"":15,""width"":98,""height"":103}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_211.jpg;4;3;"{""name"":""rect"",""x"":75,""y"":120,""width"":93,""height"":45}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_212.jpg;2;0;"{""name"":""rect"",""x"":34,""y"":189,""width"":213,""height"":280}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_212.jpg;2;1;"{""name"":""rect"",""x"":11,""y"":6,""width"":558,""height"":578}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_213.jpg;1;0;"{""name"":""rect"",""x"":35,""y"":31,""width"":130,""height"":135}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_215.jpg;3;0;"{""name"":""rect"",""x"":9,""y"":160,""width"":114,""height"":73}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_215.jpg;3;1;"{""name"":""rect"",""x"":43,""y"":96,""width"":140,""height"":142}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_215.jpg;3;2;"{""name"":""rect"",""x"":112,""y"":9,""width"":83,""height"":169}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_216.jpg;1;0;"{""name"":""rect"",""x"":31,""y"":12,""width"":201,""height"":172}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_218.jpg;4;0;"{""name"":""rect"",""x"":15,""y"":65,""width"":79,""height"":105}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_218.jpg;4;1;"{""name"":""rect"",""x"":180,""y"":56,""width"":73,""height"":116}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_218.jpg;4;2;"{""name"":""rect"",""x"":127,""y"":75,""width"":64,""height"":93}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_218.jpg;4;3;"{""name"":""rect"",""x"":86,""y"":9,""width"":82,""height"":93}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_221.jpg;1;0;"{""name"":""rect"",""x"":124,""y"":17,""width"":83,""height"":150}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_222.jpg;1;0;"{""name"":""rect"",""x"":24,""y"":35,""width"":171,""height"":211}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_224.jpg;1;0;"{""name"":""rect"",""x"":41,""y"":111,""width"":99,""height"":132}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_226.jpg;1;0;"{""name"":""rect"",""x"":31,""y"":25,""width"":208,""height"":159}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_227.jpg;1;0;"{""name"":""rect"",""x"":26,""y"":31,""width"":97,""height"":197}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_228.jpg;3;0;"{""name"":""rect"",""x"":67,""y"":9,""width"":59,""height"":139}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_228.jpg;3;1;"{""name"":""rect"",""x"":112,""y"":74,""width"":142,""height"":90}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_228.jpg;3;2;"{""name"":""rect"",""x"":165,""y"":118,""width"":41,""height"":50}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_229.jpg;1;0;"{""name"":""rect"",""x"":117,""y"":9,""width"":432,""height"":407}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_231.jpg;1;0;"{""name"":""rect"",""x"":24,""y"":65,""width"":124,""height"":80}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_232.jpg;1;0;"{""name"":""rect"",""x"":25,""y"":40,""width"":114,""height"":187}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_233.jpg;1;0;"{""name"":""rect"",""x"":12,""y"":61,""width"":163,""height"":164}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_234.jpg;1;0;"{""name"":""rect"",""x"":77,""y"":6,""width"":208,""height"":399}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_235.jpg;1;0;"{""name"":""rect"",""x"":33,""y"":15,""width"":88,""height"":277}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_236.jpg;1;0;"{""name"":""rect"",""x"":22,""y"":9,""width"":139,""height"":183}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_237.jpg;1;0;"{""name"":""rect"",""x"":39,""y"":25,""width"":108,""height"":221}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_238.jpg;1;0;"{""name"":""rect"",""x"":75,""y"":16,""width"":104,""height"":167}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_239.jpg;2;0;"{""name"":""rect"",""x"":40,""y"":10,""width"":98,""height"":113}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_239.jpg;2;1;"{""name"":""rect"",""x"":101,""y"":25,""width"":151,""height"":143}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_240.jpg;2;0;"{""name"":""rect"",""x"":276,""y"":12,""width"":315,""height"":418}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_240.jpg;2;1;"{""name"":""rect"",""x"":12,""y"":6,""width"":282,""height"":564}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_242.jpg;3;0;"{""name"":""rect"",""x"":25,""y"":19,""width"":76,""height"":165}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_242.jpg;3;1;"{""name"":""rect"",""x"":155,""y"":36,""width"":98,""height"":152}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_242.jpg;3;2;"{""name"":""rect"",""x"":104,""y"":5,""width"":82,""height"":179}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_243.jpg;2;0;"{""name"":""rect"",""x"":94,""y"":39,""width"":154,""height"":260}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_243.jpg;2;1;"{""name"":""rect"",""x"":206,""y"":11,""width"":197,""height"":224}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_245.jpg;4;0;"{""name"":""rect"",""x"":44,""y"":56,""width"":48,""height"":68}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_245.jpg;4;1;"{""name"":""rect"",""x"":104,""y"":92,""width"":63,""height"":96}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_245.jpg;4;2;"{""name"":""rect"",""x"":156,""y"":13,""width"":72,""height"":110}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_245.jpg;4;3;"{""name"":""rect"",""x"":141,""y"":49,""width"":57,""height"":111}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_246.jpg;1;0;"{""name"":""rect"",""x"":54,""y"":6,""width"":149,""height"":161}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_247.jpg;1;0;"{""name"":""rect"",""x"":57,""y"":48,""width"":88,""height"":141}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_251.jpg;1;0;"{""name"":""rect"",""x"":71,""y"":17,""width"":199,""height"":160}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_254.jpg;3;0;"{""name"":""rect"",""x"":376,""y"":300,""width"":361,""height"":503}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_254.jpg;3;1;"{""name"":""rect"",""x"":776,""y"":589,""width"":296,""height"":298}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_254.jpg;3;2;"{""name"":""rect"",""x"":801,""y"":70,""width"":509,""height"":751}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_255.jpg;1;0;"{""name"":""rect"",""x"":16,""y"":33,""width"":160,""height"":209}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_256.jpg;1;0;"{""name"":""rect"",""x"":55,""y"":8,""width"":132,""height"":195}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_257.jpg;1;0;"{""name"":""rect"",""x"":25,""y"":36,""width"":145,""height"":157}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_259.jpg;4;0;"{""name"":""rect"",""x"":36,""y"":49,""width"":89,""height"":97}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_259.jpg;4;1;"{""name"":""rect"",""x"":174,""y"":83,""width"":84,""height"":86}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_259.jpg;4;2;"{""name"":""rect"",""x"":147,""y"":31,""width"":60,""height"":89}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_259.jpg;4;3;"{""name"":""rect"",""x"":79,""y"":4,""width"":78,""height"":119}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_260.jpg;2;0;"{""name"":""rect"",""x"":21,""y"":9,""width"":123,""height"":155}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_260.jpg;2;1;"{""name"":""rect"",""x"":146,""y"":51,""width"":61,""height"":115}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_261.jpg;1;0;"{""name"":""rect"",""x"":47,""y"":19,""width"":163,""height"":155}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
amanita_vaginata_263.jpg;3;0;"{""name"":""rect"",""x"":29,""y"":532,""width"":365,""height"":219}";"{""Object"":""mushroom"",""Species"":""Amanita Vaginata""}"
